epochs,batch_size,init_lr,lr_red,model_depth,loss,kernel_size,auc
20.0,16.0,0.001,yes,6.0,bce,"(40, 20, 10)",0.8158181131131311
20.0,16.0,0.001,yes,6.0,bce,"(60, 30, 15)",0.8112037776033193
20.0,16.0,0.001,yes,6.0,wbce,"(20, 10, 5)",0.7458928170118225
20.0,16.0,0.001,yes,6.0,wbce,"(40, 20, 10)",0.7712296430915995
20.0,16.0,0.001,yes,6.0,wbce,"(60, 30, 15)",0.7793462867878653
20.0,16.0,0.001,yes,9.0,bce,"(20, 10, 5)",0.7915380339240307
20.0,16.0,0.001,yes,9.0,bce,"(40, 20, 10)",0.8035723224760959
20.0,16.0,0.001,yes,9.0,bce,"(60, 30, 15)",0.8063897719051517
20.0,16.0,0.001,yes,9.0,wbce,"(20, 10, 5)",0.765867014399455
20.0,16.0,0.001,yes,9.0,wbce,"(40, 20, 10)",0.7922734968126445
20.0,16.0,0.001,yes,9.0,wbce,"(60, 30, 15)",0.7890183924921771
20.0,16.0,0.001,yes,12.0,bce,"(20, 10, 5)",0.7899063363989357
20.0,16.0,0.001,yes,12.0,bce,"(40, 20, 10)",0.8167097963666708
20.0,16.0,0.001,yes,12.0,bce,"(60, 30, 15)",0.8002598180931199
20.0,16.0,0.001,yes,12.0,wbce,"(20, 10, 5)",0.765543423187239
20.0,16.0,0.001,yes,12.0,wbce,"(40, 20, 10)",0.7751521415502758
20.0,16.0,0.001,yes,12.0,wbce,"(60, 30, 15)",0.7877944463775298
20.0,16.0,0.001,no,6.0,bce,"(20, 10, 5)",0.8425509973227866
20.0,16.0,0.001,no,6.0,bce,"(40, 20, 10)",0.8474498829431457
20.0,16.0,0.001,no,6.0,bce,"(60, 30, 15)",0.8434919251750816
20.0,16.0,0.001,no,6.0,wbce,"(20, 10, 5)",0.824557923530222
20.0,16.0,0.001,no,6.0,wbce,"(40, 20, 10)",0.8354484691024284
20.0,16.0,0.001,no,6.0,wbce,"(60, 30, 15)",0.8362328400456652
20.0,16.0,0.001,no,9.0,bce,"(20, 10, 5)",0.8344164545532676
20.0,16.0,0.001,no,9.0,bce,"(40, 20, 10)",0.8494248946578281
20.0,16.0,0.001,no,9.0,bce,"(60, 30, 15)",0.8361324501644759
20.0,16.0,0.001,no,9.0,wbce,"(20, 10, 5)",0.8226310635465977
20.0,16.0,0.001,no,9.0,wbce,"(40, 20, 10)",0.8196426704315013
20.0,16.0,0.001,no,9.0,wbce,"(60, 30, 15)",0.8259607108790042
20.0,16.0,0.001,no,12.0,bce,"(20, 10, 5)",0.8335426242313408
20.0,16.0,0.001,no,12.0,bce,"(40, 20, 10)",0.8395626422232839
20.0,16.0,0.001,no,12.0,bce,"(60, 30, 15)",0.8454371340271245
20.0,16.0,0.001,no,12.0,wbce,"(20, 10, 5)",0.8199098517284256
20.0,16.0,0.001,no,12.0,wbce,"(40, 20, 10)",0.8391396642508498
20.0,16.0,0.001,no,12.0,wbce,"(60, 30, 15)",0.831995204540633
20.0,16.0,0.0001,yes,6.0,bce,"(20, 10, 5)",0.6308363450905471
20.0,16.0,0.0001,yes,6.0,bce,"(40, 20, 10)",0.6825938225375513
20.0,16.0,0.0001,yes,6.0,bce,"(60, 30, 15)",0.6723980599570843
20.0,16.0,0.0001,yes,6.0,wbce,"(20, 10, 5)",0.6235431379359078
20.0,16.0,0.0001,yes,6.0,wbce,"(40, 20, 10)",0.639994736876136
20.0,16.0,0.0001,yes,6.0,wbce,"(60, 30, 15)",0.6598942049323463
20.0,16.0,0.0001,yes,9.0,bce,"(20, 10, 5)",0.6372745550178988
20.0,16.0,0.0001,yes,9.0,bce,"(40, 20, 10)",0.6823058242036765
20.0,16.0,0.0001,yes,9.0,bce,"(60, 30, 15)",0.698923079866392
20.0,16.0,0.0001,yes,9.0,wbce,"(20, 10, 5)",0.6358957099631674
20.0,16.0,0.0001,yes,9.0,wbce,"(40, 20, 10)",0.6567740962061696
20.0,16.0,0.0001,yes,9.0,wbce,"(60, 30, 15)",0.6661886517570412
20.0,16.0,0.0001,yes,12.0,bce,"(20, 10, 5)",0.6481340096242155
20.0,16.0,0.0001,yes,12.0,bce,"(40, 20, 10)",0.653257993730065
20.0,16.0,0.0001,yes,12.0,bce,"(60, 30, 15)",0.710809216976206
20.0,16.0,0.0001,yes,12.0,wbce,"(20, 10, 5)",0.6556226714676004
20.0,16.0,0.0001,yes,12.0,wbce,"(40, 20, 10)",0.6544194294022211
20.0,16.0,0.0001,yes,12.0,wbce,"(60, 30, 15)",0.6696112066564344
20.0,16.0,0.0001,no,6.0,bce,"(20, 10, 5)",0.8275829160561746
20.0,16.0,0.0001,no,6.0,bce,"(40, 20, 10)",0.850211757075733
20.0,16.0,0.0001,no,6.0,bce,"(60, 30, 15)",0.845740672501872
20.0,16.0,0.0001,no,6.0,wbce,"(20, 10, 5)",0.8267776949683467
20.0,16.0,0.0001,no,6.0,wbce,"(40, 20, 10)",0.8424375851541209
20.0,16.0,0.0001,no,6.0,wbce,"(60, 30, 15)",0.8528350573688726
20.0,16.0,0.0001,no,9.0,bce,"(20, 10, 5)",0.8376281167414529
20.0,16.0,0.0001,no,9.0,bce,"(40, 20, 10)",0.8446299282132284
20.0,16.0,0.0001,no,9.0,bce,"(60, 30, 15)",0.8446777256409054
20.0,16.0,0.0001,no,9.0,wbce,"(20, 10, 5)",0.8277303013952926
20.0,16.0,0.0001,no,9.0,wbce,"(40, 20, 10)",0.863615265471
20.0,16.0,0.0001,no,9.0,wbce,"(60, 30, 15)",0.853531941031663
20.0,16.0,0.0001,no,12.0,bce,"(20, 10, 5)",0.8390682223829855
20.0,16.0,0.0001,no,12.0,bce,"(40, 20, 10)",0.8327154633638122
20.0,16.0,0.0001,no,12.0,bce,"(60, 30, 15)",0.8246480275980629
20.0,16.0,0.0001,no,12.0,wbce,"(20, 10, 5)",0.8305840214588486
20.0,16.0,0.0001,no,12.0,wbce,"(40, 20, 10)",0.8478887946271838
20.0,16.0,0.0001,no,12.0,wbce,"(60, 30, 15)",0.8371926204221274
20.0,16.0,1e-05,yes,6.0,bce,"(20, 10, 5)",0.6199018520272821
20.0,16.0,1e-05,yes,6.0,bce,"(40, 20, 10)",0.623498769046706
20.0,16.0,1e-05,yes,6.0,bce,"(60, 30, 15)",0.612494575804892
20.0,16.0,1e-05,yes,6.0,wbce,"(20, 10, 5)",0.6114290161134667
20.0,16.0,1e-05,yes,6.0,wbce,"(40, 20, 10)",0.6222575929894737
20.0,16.0,1e-05,yes,6.0,wbce,"(60, 30, 15)",0.6383560423270143
20.0,16.0,1e-05,yes,9.0,bce,"(20, 10, 5)",0.6332442992659165
20.0,16.0,1e-05,yes,9.0,bce,"(40, 20, 10)",0.6445208594151138
20.0,16.0,1e-05,yes,9.0,bce,"(60, 30, 15)",0.6311475382503118
20.0,16.0,1e-05,yes,9.0,wbce,"(20, 10, 5)",0.6407475144957093
20.0,16.0,1e-05,yes,9.0,wbce,"(40, 20, 10)",0.6336045717246076
20.0,16.0,1e-05,yes,9.0,wbce,"(60, 30, 15)",0.6254712344801264
20.0,16.0,1e-05,yes,12.0,bce,"(20, 10, 5)",0.6256572004530483
20.0,16.0,1e-05,yes,12.0,bce,"(40, 20, 10)",0.646111789996255
20.0,16.0,1e-05,yes,12.0,bce,"(60, 30, 15)",0.646893946953439
20.0,16.0,1e-05,yes,12.0,wbce,"(20, 10, 5)",0.6165171282917132
20.0,16.0,1e-05,yes,12.0,wbce,"(40, 20, 10)",0.6202029571585476
20.0,16.0,1e-05,yes,12.0,wbce,"(60, 30, 15)",0.62887229171663
20.0,16.0,1e-05,no,6.0,bce,"(20, 10, 5)",0.695370084266921
20.0,16.0,1e-05,no,6.0,bce,"(40, 20, 10)",0.7287769888280405
20.0,16.0,1e-05,no,6.0,bce,"(60, 30, 15)",0.7427510791953688
20.0,16.0,1e-05,no,6.0,wbce,"(20, 10, 5)",0.6601259002034809
20.0,16.0,1e-05,no,6.0,wbce,"(40, 20, 10)",0.6906818105636118
20.0,16.0,1e-05,no,6.0,wbce,"(60, 30, 15)",0.7131581409540743
20.0,16.0,1e-05,no,9.0,bce,"(20, 10, 5)",0.7200614551318071
20.0,16.0,1e-05,no,9.0,bce,"(40, 20, 10)",0.7295255215170582
20.0,16.0,1e-05,no,9.0,bce,"(60, 30, 15)",0.7475919796195457
20.0,16.0,1e-05,no,9.0,wbce,"(20, 10, 5)",0.6770899585510768
20.0,16.0,1e-05,no,9.0,wbce,"(40, 20, 10)",0.7220649696499112
20.0,16.0,1e-05,no,9.0,wbce,"(60, 30, 15)",0.7182216533842603
20.0,16.0,1e-05,no,12.0,bce,"(20, 10, 5)",0.7176285338556974
20.0,16.0,1e-05,no,12.0,bce,"(40, 20, 10)",0.7400709734422378
20.0,16.0,1e-05,no,12.0,bce,"(60, 30, 15)",0.7553436254098364
20.0,16.0,1e-05,no,12.0,wbce,"(20, 10, 5)",0.674966775212298
20.0,16.0,1e-05,no,12.0,wbce,"(40, 20, 10)",0.7007252076317285
20.0,16.0,1e-05,no,12.0,wbce,"(60, 30, 15)",0.7280900456783672
20.0,32.0,0.001,yes,6.0,bce,"(20, 10, 5)",0.7330601332039114
20.0,32.0,0.001,yes,6.0,bce,"(40, 20, 10)",0.7620410984112859
20.0,32.0,0.001,yes,6.0,bce,"(60, 30, 15)",0.7846149121279163
20.0,32.0,0.001,yes,6.0,wbce,"(20, 10, 5)",0.6871086506122687
20.0,32.0,0.001,yes,6.0,wbce,"(40, 20, 10)",0.7267326123922304
20.0,32.0,0.001,yes,6.0,wbce,"(60, 30, 15)",0.7600269078669503
20.0,32.0,0.001,yes,9.0,bce,"(20, 10, 5)",0.7510846497356406
20.0,32.0,0.001,yes,9.0,bce,"(40, 20, 10)",0.7923849813174152
20.0,32.0,0.001,yes,9.0,bce,"(60, 30, 15)",0.7940111413344514
20.0,32.0,0.001,yes,9.0,wbce,"(20, 10, 5)",0.7060735476936738
20.0,32.0,0.001,yes,9.0,wbce,"(40, 20, 10)",0.7588881410991529
20.0,32.0,0.001,yes,9.0,wbce,"(60, 30, 15)",0.7549246154888422
20.0,32.0,0.001,yes,12.0,bce,"(20, 10, 5)",0.7506191075052451
20.0,32.0,0.001,yes,12.0,bce,"(40, 20, 10)",0.7746586077984534
20.0,32.0,0.001,yes,12.0,bce,"(60, 30, 15)",0.8060596471299948
20.0,32.0,0.001,yes,12.0,wbce,"(20, 10, 5)",0.7239092331750117
20.0,32.0,0.001,yes,12.0,wbce,"(40, 20, 10)",0.7403729439327692
20.0,32.0,0.001,yes,12.0,wbce,"(60, 30, 15)",0.7286944277264839
20.0,32.0,0.001,no,6.0,bce,"(20, 10, 5)",0.8541108911865162
20.0,32.0,0.001,no,6.0,bce,"(40, 20, 10)",0.8610381794494817
20.0,32.0,0.001,no,6.0,bce,"(60, 30, 15)",0.8578149674472062
20.0,32.0,0.001,no,6.0,wbce,"(20, 10, 5)",0.8446150402917446
20.0,32.0,0.001,no,6.0,wbce,"(40, 20, 10)",0.8333703518189007
20.0,32.0,0.001,no,6.0,wbce,"(60, 30, 15)",0.8420122519621612
20.0,32.0,0.001,no,9.0,bce,"(20, 10, 5)",0.8429582645743574
20.0,32.0,0.001,no,9.0,bce,"(40, 20, 10)",0.8497495439701767
20.0,32.0,0.001,no,9.0,bce,"(60, 30, 15)",0.857076161545829
20.0,32.0,0.001,no,9.0,wbce,"(20, 10, 5)",0.8385257441966351
20.0,32.0,0.001,no,9.0,wbce,"(40, 20, 10)",0.8387023307164195
20.0,32.0,0.001,no,9.0,wbce,"(60, 30, 15)",0.830871304116673
20.0,32.0,0.001,no,12.0,bce,"(20, 10, 5)",0.8574837827292043
20.0,32.0,0.001,no,12.0,bce,"(40, 20, 10)",0.8553930794218174
20.0,32.0,0.001,no,12.0,bce,"(60, 30, 15)",0.844204061349667
20.0,32.0,0.001,no,12.0,wbce,"(20, 10, 5)",0.8365172400442141
20.0,32.0,0.001,no,12.0,wbce,"(40, 20, 10)",0.8333557783884434
20.0,32.0,0.001,no,12.0,wbce,"(60, 30, 15)",0.8399684884310097
20.0,32.0,0.0001,yes,6.0,bce,"(20, 10, 5)",0.6532955816138432
20.0,32.0,0.0001,yes,6.0,bce,"(40, 20, 10)",0.6931351361032481
20.0,32.0,0.0001,yes,6.0,bce,"(60, 30, 15)",0.6982058789200812
20.0,32.0,0.0001,yes,6.0,wbce,"(20, 10, 5)",0.6178366681818731
20.0,32.0,0.0001,yes,6.0,wbce,"(40, 20, 10)",0.6433178050924242
20.0,32.0,0.0001,yes,6.0,wbce,"(60, 30, 15)",0.6574578007331957
20.0,32.0,0.0001,yes,9.0,bce,"(20, 10, 5)",0.6533316264372251
20.0,32.0,0.0001,yes,9.0,bce,"(40, 20, 10)",0.6798267953999112
20.0,32.0,0.0001,yes,9.0,bce,"(60, 30, 15)",0.6800741685692993
20.0,32.0,0.0001,yes,9.0,wbce,"(20, 10, 5)",0.6506187460185825
20.0,32.0,0.0001,yes,9.0,wbce,"(40, 20, 10)",0.6353110048055387
20.0,32.0,0.0001,yes,9.0,wbce,"(60, 30, 15)",0.6639670442961249
20.0,32.0,0.0001,yes,12.0,bce,"(20, 10, 5)",0.6354360355310456
20.0,32.0,0.0001,yes,12.0,bce,"(40, 20, 10)",0.6523541758546503
20.0,32.0,0.0001,yes,12.0,bce,"(60, 30, 15)",0.693107143410713
20.0,32.0,0.0001,yes,12.0,wbce,"(20, 10, 5)",0.6307128181988467
20.0,32.0,0.0001,yes,12.0,wbce,"(40, 20, 10)",0.6614988145535147
20.0,32.0,0.0001,yes,12.0,wbce,"(60, 30, 15)",0.6801202129313179
20.0,32.0,0.0001,no,6.0,bce,"(20, 10, 5)",0.8253511736915802
20.0,32.0,0.0001,no,6.0,bce,"(40, 20, 10)",0.857860161060545
20.0,32.0,0.0001,no,6.0,bce,"(60, 30, 15)",0.8581778382767524
20.0,32.0,0.0001,no,6.0,wbce,"(20, 10, 5)",0.8125985764728005
20.0,32.0,0.0001,no,6.0,wbce,"(40, 20, 10)",0.8392645669455594
20.0,32.0,0.0001,no,6.0,wbce,"(60, 30, 15)",0.8478098533192039
20.0,32.0,0.0001,no,9.0,bce,"(20, 10, 5)",0.8446942264178386
20.0,32.0,0.0001,no,9.0,bce,"(40, 20, 10)",0.8479366726364986
20.0,32.0,0.0001,no,9.0,bce,"(60, 30, 15)",0.8525224652559239
20.0,32.0,0.0001,no,9.0,wbce,"(20, 10, 5)",0.8233268155351894
20.0,32.0,0.0001,no,9.0,wbce,"(40, 20, 10)",0.8384164288560624
20.0,32.0,0.0001,no,9.0,wbce,"(60, 30, 15)",0.848470100974663
20.0,32.0,0.0001,no,12.0,bce,"(20, 10, 5)",0.8410253229952156
20.0,32.0,0.0001,no,12.0,bce,"(40, 20, 10)",0.8428384500974953
20.0,32.0,0.0001,no,12.0,bce,"(60, 30, 15)",0.841762290161554
20.0,32.0,0.0001,no,12.0,wbce,"(20, 10, 5)",0.8323378657126049
20.0,32.0,0.0001,no,12.0,wbce,"(40, 20, 10)",0.8268948935584822
20.0,32.0,0.0001,no,12.0,wbce,"(60, 30, 15)",0.834425246947042
20.0,32.0,1e-05,yes,6.0,bce,"(20, 10, 5)",0.619423311686715
20.0,32.0,1e-05,yes,6.0,bce,"(40, 20, 10)",0.6253695511119095
20.0,32.0,1e-05,yes,6.0,bce,"(60, 30, 15)",0.6413517145731927
20.0,32.0,1e-05,yes,6.0,wbce,"(20, 10, 5)",0.6262943631053736
20.0,32.0,1e-05,yes,6.0,wbce,"(40, 20, 10)",0.6079423293757595
20.0,32.0,1e-05,yes,6.0,wbce,"(60, 30, 15)",0.6153058460133138
20.0,32.0,1e-05,yes,9.0,bce,"(20, 10, 5)",0.599654238550965
20.0,32.0,1e-05,yes,9.0,bce,"(40, 20, 10)",0.627163527158773
20.0,32.0,1e-05,yes,9.0,bce,"(60, 30, 15)",0.6486836502571882
20.0,32.0,1e-05,yes,9.0,wbce,"(20, 10, 5)",0.6326615844026247
20.0,32.0,1e-05,yes,9.0,wbce,"(40, 20, 10)",0.6165087341347307
20.0,32.0,1e-05,yes,9.0,wbce,"(60, 30, 15)",0.6188308220224011
20.0,32.0,1e-05,yes,12.0,bce,"(20, 10, 5)",0.6331055289795872
20.0,32.0,1e-05,yes,12.0,bce,"(40, 20, 10)",0.6266683949420756
20.0,32.0,1e-05,yes,12.0,bce,"(60, 30, 15)",0.6561817257468708
20.0,32.0,1e-05,yes,12.0,wbce,"(20, 10, 5)",0.610481800136836
20.0,32.0,1e-05,yes,12.0,wbce,"(40, 20, 10)",0.6272150125996192
20.0,32.0,1e-05,yes,12.0,wbce,"(60, 30, 15)",0.6306923718812717
20.0,32.0,1e-05,no,6.0,bce,"(20, 10, 5)",0.6822833327060674
20.0,32.0,1e-05,no,6.0,bce,"(40, 20, 10)",0.7245288190917698
20.0,32.0,1e-05,no,6.0,bce,"(60, 30, 15)",0.7400490141005194
20.0,32.0,1e-05,no,6.0,wbce,"(20, 10, 5)",0.666373427418544
20.0,32.0,1e-05,no,6.0,wbce,"(40, 20, 10)",0.6939650542809072
20.0,32.0,1e-05,no,6.0,wbce,"(60, 30, 15)",0.7005274655228604
20.0,32.0,1e-05,no,9.0,bce,"(20, 10, 5)",0.6997849365718268
20.0,32.0,1e-05,no,9.0,bce,"(40, 20, 10)",0.7273660944042457
20.0,32.0,1e-05,no,9.0,bce,"(60, 30, 15)",0.7523101605461279
20.0,32.0,1e-05,no,9.0,wbce,"(20, 10, 5)",0.6817302921107489
20.0,32.0,1e-05,no,9.0,wbce,"(40, 20, 10)",0.7133722950972429
20.0,32.0,1e-05,no,9.0,wbce,"(60, 30, 15)",0.7263796293221283
20.0,32.0,1e-05,no,12.0,bce,"(20, 10, 5)",0.7266834519955309
20.0,32.0,1e-05,no,12.0,bce,"(40, 20, 10)",0.7244501057991742
20.0,32.0,1e-05,no,12.0,bce,"(60, 30, 15)",0.7294209312066963
20.0,32.0,1e-05,no,12.0,wbce,"(20, 10, 5)",0.6877157866276598
20.0,32.0,1e-05,no,12.0,wbce,"(40, 20, 10)",0.706746340008742
20.0,32.0,1e-05,no,12.0,wbce,"(60, 30, 15)",0.7083629549855877
20.0,64.0,0.001,yes,6.0,bce,"(20, 10, 5)",0.7259018844639297
20.0,64.0,0.001,yes,6.0,bce,"(40, 20, 10)",0.7265133783875136
20.0,64.0,0.001,yes,6.0,bce,"(60, 30, 15)",0.744092920484762
20.0,64.0,0.001,yes,6.0,wbce,"(20, 10, 5)",0.6630466931757706
20.0,64.0,0.001,yes,6.0,wbce,"(40, 20, 10)",0.7234946718977017
20.0,64.0,0.001,yes,6.0,wbce,"(60, 30, 15)",0.7415858596782069
20.0,64.0,0.001,yes,9.0,bce,"(20, 10, 5)",0.729515035958435
20.0,64.0,0.001,yes,9.0,bce,"(40, 20, 10)",0.7322593918526451
20.0,64.0,0.001,yes,9.0,bce,"(60, 30, 15)",0.7793977768794805
20.0,64.0,0.001,yes,9.0,wbce,"(20, 10, 5)",0.6730438890690372
20.0,64.0,0.001,yes,9.0,wbce,"(40, 20, 10)",0.7024073623639744
20.0,64.0,0.001,yes,9.0,wbce,"(60, 30, 15)",0.7177840085841357
20.0,64.0,0.001,yes,12.0,bce,"(20, 10, 5)",0.7285868539549804
20.0,64.0,0.001,yes,12.0,bce,"(40, 20, 10)",0.735982381906504
20.0,64.0,0.001,yes,12.0,bce,"(60, 30, 15)",0.7295622559859152
20.0,64.0,0.001,yes,12.0,wbce,"(20, 10, 5)",0.7229653617857065
20.0,64.0,0.001,yes,12.0,wbce,"(40, 20, 10)",0.6959556937715298
20.0,64.0,0.001,yes,12.0,wbce,"(60, 30, 15)",0.7265264558762055
20.0,64.0,0.001,no,6.0,bce,"(20, 10, 5)",0.8501743188462122
20.0,64.0,0.001,no,6.0,bce,"(40, 20, 10)",0.8634070533200946
20.0,64.0,0.001,no,6.0,bce,"(60, 30, 15)",0.830733784320302
20.0,64.0,0.001,no,6.0,wbce,"(20, 10, 5)",0.8520125367551143
20.0,64.0,0.001,no,6.0,wbce,"(40, 20, 10)",0.8414652683330105
20.0,64.0,0.001,no,6.0,wbce,"(60, 30, 15)",0.8373642289024511
20.0,64.0,0.001,no,9.0,bce,"(20, 10, 5)",0.8521647229866306
20.0,64.0,0.001,no,9.0,bce,"(40, 20, 10)",0.8581841755049368
20.0,64.0,0.001,no,9.0,bce,"(60, 30, 15)",0.8168685834172336
20.0,64.0,0.001,no,9.0,wbce,"(20, 10, 5)",0.8541875984844433
20.0,64.0,0.001,no,9.0,wbce,"(40, 20, 10)",0.8447462153583606
20.0,64.0,0.001,no,9.0,wbce,"(60, 30, 15)",0.8343938746164209
20.0,64.0,0.001,no,12.0,bce,"(20, 10, 5)",0.8444422019108336
20.0,64.0,0.001,no,12.0,bce,"(40, 20, 10)",0.841763003004198
20.0,64.0,0.001,no,12.0,bce,"(60, 30, 15)",0.8332180028308352
20.0,64.0,0.001,no,12.0,wbce,"(20, 10, 5)",0.8347149171459854
20.0,64.0,0.001,no,12.0,wbce,"(40, 20, 10)",0.8283853003232036
20.0,64.0,0.001,no,12.0,wbce,"(60, 30, 15)",0.8367224779822052
20.0,64.0,0.0001,yes,6.0,bce,"(20, 10, 5)",0.6438249239712738
20.0,64.0,0.0001,yes,6.0,bce,"(40, 20, 10)",0.6510312002599158
20.0,64.0,0.0001,yes,6.0,bce,"(60, 30, 15)",0.6641281645368057
20.0,64.0,0.0001,yes,6.0,wbce,"(20, 10, 5)",0.647138016728109
20.0,64.0,0.0001,yes,6.0,wbce,"(40, 20, 10)",0.6193487509393409
20.0,64.0,0.0001,yes,6.0,wbce,"(60, 30, 15)",0.6575401204087418
20.0,64.0,0.0001,yes,9.0,bce,"(20, 10, 5)",0.6202268213894128
20.0,64.0,0.0001,yes,9.0,bce,"(40, 20, 10)",0.6657390765116306
20.0,64.0,0.0001,yes,9.0,bce,"(60, 30, 15)",0.6697029093540433
20.0,64.0,0.0001,yes,9.0,wbce,"(20, 10, 5)",0.6371894308335008
20.0,64.0,0.0001,yes,9.0,wbce,"(40, 20, 10)",0.6461703454635762
20.0,64.0,0.0001,yes,9.0,wbce,"(60, 30, 15)",0.6471793153817935
20.0,64.0,0.0001,yes,12.0,bce,"(20, 10, 5)",0.6541903219905046
20.0,64.0,0.0001,yes,12.0,bce,"(40, 20, 10)",0.6820354449418325
20.0,64.0,0.0001,yes,12.0,bce,"(60, 30, 15)",0.6886456079419628
20.0,64.0,0.0001,yes,12.0,wbce,"(20, 10, 5)",0.6295321154717305
20.0,64.0,0.0001,yes,12.0,wbce,"(40, 20, 10)",0.6633651929792622
20.0,64.0,0.0001,yes,12.0,wbce,"(60, 30, 15)",0.6538859930322282
20.0,64.0,0.0001,no,6.0,bce,"(20, 10, 5)",0.817343623493616
20.0,64.0,0.0001,no,6.0,bce,"(40, 20, 10)",0.8205989864719548
20.0,64.0,0.0001,no,6.0,bce,"(60, 30, 15)",0.8331059020248913
20.0,64.0,0.0001,no,6.0,wbce,"(20, 10, 5)",0.7754582929144953
20.0,64.0,0.0001,no,6.0,wbce,"(40, 20, 10)",0.8115682720113866
20.0,64.0,0.0001,no,6.0,wbce,"(60, 30, 15)",0.8213600673534361
20.0,64.0,0.0001,no,9.0,bce,"(20, 10, 5)",0.7948101600983563
20.0,64.0,0.0001,no,9.0,bce,"(40, 20, 10)",0.8176213952598593
20.0,64.0,0.0001,no,9.0,bce,"(60, 30, 15)",0.8295371088461829
20.0,64.0,0.0001,no,9.0,wbce,"(20, 10, 5)",0.7840646087198349
20.0,64.0,0.0001,no,9.0,wbce,"(40, 20, 10)",0.8242591214505796
20.0,64.0,0.0001,no,9.0,wbce,"(60, 30, 15)",0.7992074486529946
20.0,64.0,0.0001,no,12.0,bce,"(20, 10, 5)",0.8045398480119085
20.0,64.0,0.0001,no,12.0,bce,"(40, 20, 10)",0.8196143725307382
20.0,64.0,0.0001,no,12.0,bce,"(60, 30, 15)",0.8213532259031523
20.0,64.0,0.0001,no,12.0,wbce,"(20, 10, 5)",0.7689003216464382
20.0,64.0,0.0001,no,12.0,wbce,"(40, 20, 10)",0.8013314391044282
20.0,64.0,0.0001,no,12.0,wbce,"(60, 30, 15)",0.8032224326802706
20.0,64.0,1e-05,yes,6.0,bce,"(20, 10, 5)",0.6387639046903064
20.0,64.0,1e-05,yes,6.0,bce,"(40, 20, 10)",0.6262915349112337
20.0,64.0,1e-05,yes,6.0,bce,"(60, 30, 15)",0.6363800449062106
20.0,64.0,1e-05,yes,6.0,wbce,"(20, 10, 5)",0.6086640746048174
20.0,64.0,1e-05,yes,6.0,wbce,"(40, 20, 10)",0.6155843725941715
20.0,64.0,1e-05,yes,6.0,wbce,"(60, 30, 15)",0.608868401982782
20.0,64.0,1e-05,yes,9.0,bce,"(20, 10, 5)",0.6183990779580145
20.0,64.0,1e-05,yes,9.0,bce,"(40, 20, 10)",0.6310145669176105
20.0,64.0,1e-05,yes,9.0,bce,"(60, 30, 15)",0.6361102364522505
20.0,64.0,1e-05,yes,9.0,wbce,"(20, 10, 5)",0.6373146178731575
20.0,64.0,1e-05,yes,9.0,wbce,"(40, 20, 10)",0.6131411346574107
20.0,64.0,1e-05,yes,9.0,wbce,"(60, 30, 15)",0.6348531116077294
20.0,64.0,1e-05,yes,12.0,bce,"(20, 10, 5)",0.6413217334854814
20.0,64.0,1e-05,yes,12.0,bce,"(40, 20, 10)",0.6378616546041305
20.0,64.0,1e-05,yes,12.0,bce,"(60, 30, 15)",0.6352113898462395
20.0,64.0,1e-05,yes,12.0,wbce,"(20, 10, 5)",0.6068367723876045
20.0,64.0,1e-05,yes,12.0,wbce,"(40, 20, 10)",0.6199298892580174
20.0,64.0,1e-05,yes,12.0,wbce,"(60, 30, 15)",0.6211963060347997
20.0,64.0,1e-05,no,6.0,bce,"(20, 10, 5)",0.6780354533598082
20.0,64.0,1e-05,no,6.0,bce,"(40, 20, 10)",0.7036408094544281
20.0,64.0,1e-05,no,6.0,bce,"(60, 30, 15)",0.722104801839491
20.0,64.0,1e-05,no,6.0,wbce,"(20, 10, 5)",0.6644161971009691
20.0,64.0,1e-05,no,6.0,wbce,"(40, 20, 10)",0.6660529077671381
20.0,64.0,1e-05,no,6.0,wbce,"(60, 30, 15)",0.6979254820998527
20.0,64.0,1e-05,no,9.0,bce,"(20, 10, 5)",0.6847119488698731
20.0,64.0,1e-05,no,9.0,bce,"(40, 20, 10)",0.7057409586792603
20.0,64.0,1e-05,no,9.0,bce,"(60, 30, 15)",0.7223390810723448
20.0,64.0,1e-05,no,9.0,wbce,"(20, 10, 5)",0.6531223372965238
20.0,64.0,1e-05,no,9.0,wbce,"(40, 20, 10)",0.6804089546396969
20.0,64.0,1e-05,no,9.0,wbce,"(60, 30, 15)",0.6824016407704399
20.0,64.0,1e-05,no,12.0,bce,"(20, 10, 5)",0.6808503224117041
20.0,64.0,1e-05,no,12.0,bce,"(40, 20, 10)",0.7111485461840035
20.0,64.0,1e-05,no,12.0,bce,"(60, 30, 15)",0.7154936890919602
20.0,64.0,1e-05,no,12.0,wbce,"(20, 10, 5)",0.6447623065337059
20.0,64.0,1e-05,no,12.0,wbce,"(40, 20, 10)",0.6696952510781417
20.0,64.0,1e-05,no,12.0,wbce,"(60, 30, 15)",0.6836151808881835
25.0,16.0,0.001,yes,6.0,bce,"(20, 10, 5)",0.774578174708706
25.0,16.0,0.001,yes,6.0,bce,"(40, 20, 10)",0.8103548417359576
25.0,16.0,0.001,yes,6.0,bce,"(60, 30, 15)",0.8056097295981507
25.0,16.0,0.001,yes,6.0,wbce,"(20, 10, 5)",0.7498989072079709
25.0,16.0,0.001,yes,6.0,wbce,"(40, 20, 10)",0.7725125973340368
